model,state,target,target_family,posthoc_identity,observed_family,same_family,own_object_match,assisted_fallback,baseline_answer,baseline_response_file,baseline_p_A,baseline_p_A_lower,baseline_p_A_upper,baseline_p_C,baseline_p_C_lower,baseline_p_C_upper,ablation_answer,ablation_response_file,ablation_p_A,ablation_p_A_lower,ablation_p_A_upper,ablation_p_C,ablation_p_C_lower,ablation_p_C_upper,p_A_change_lower,p_A_change_upper
qwen3.5:9b,state_202,RGOCG12-50_12mm,round_pin,DSUB_Male,DSUB_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/RGOCG12-50_12mm/DSUB_Male.json,0.9374864121642589,0.9374864121642589,0.9374864121642589,0.034085470277235644,0.034085470277235644,0.034085470277235644,B,qwen3.5-9b/responses/state_202/RGOCG12-50_12mm/DSUB_Male.json,0.02204036146868004,0.02204036146868004,0.02204036146868004,0.45192093162243324,0.45192093162243324,0.45192093162243324,-0.9154460506955788,-0.9154460506955788
qwen3.5:9b,state_202,RGOCG8-50_8mm,round_pin,DSUB_Male,DSUB_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/RGOCG8-50_8mm/DSUB_Male.json,0.9291738886490533,0.9291738886490533,0.9291738886490533,0.038078543629876574,0.038078543629876574,0.038078543629876574,B,qwen3.5-9b/responses/state_202/RGOCG8-50_8mm/DSUB_Male.json,0.02204036146868004,0.02204036146868004,0.02204036146868004,0.45192093162243324,0.45192093162243324,0.45192093162243324,-0.9071335271803732,-0.9071335271803732
qwen3.5:9b,state_202,USB_Male,USB_Male,DSUB_Male,DSUB_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/USB_Male/DSUB_Male.json,0.054048995340615524,0.054048995340615524,0.054048995340615524,0.17352874188516285,0.17352874188516285,0.17352874188516285,B,qwen3.5-9b/responses/state_202/USB_Male/DSUB_Male.json,0.02900347960222943,0.02900347960222943,0.02900347960222943,0.46124160937890274,0.46124160937890274,0.46124160937890274,-0.025045515738386093,-0.025045515738386093
qwen3.5:9b,state_202,DSUB_Male,DSUB_Male,DSUB_Male,DSUB_Male,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_202/DSUB_Male/DSUB_Male.json,0.9811873439557939,0.9811873439557939,0.9811873439557939,0.015142196729912643,0.015142196729912643,0.015142196729912643,A,qwen3.5-9b/responses/state_202/DSUB_Male/DSUB_Male.json,0.9929810762586465,0.9929810762586465,0.9929810762586465,0.005401127573882454,0.005401127573882454,0.005401127573882454,0.011793732302852633,0.011793732302852633
qwen3.5:9b,state_303,Gear_Large,gear,Gear_Large,gear,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Large/Gear_Large.json,0.9786019334256494,0.9786019334256494,0.9786019334256494,0.010892622728632525,0.010892622728632525,0.010892622728632525,A,qwen3.5-9b/responses/state_303/Gear_Large/Gear_Large.json,0.9755274060181831,0.9755274060181831,0.9755274060181831,0.017437705645531248,0.017437705645531248,0.017437705645531248,-0.0030745274074662765,-0.0030745274074662765
qwen3.5:9b,state_303,Gear_Medium,gear,Gear_Large,gear,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Medium/Gear_Large.json,0.9801753170460537,0.9801753170460537,0.9801753170460537,0.010080819078309608,0.010080819078309608,0.010080819078309608,A,qwen3.5-9b/responses/state_303/Gear_Medium/Gear_Large.json,0.9755274060181831,0.9755274060181831,0.9755274060181831,0.017437705645531248,0.017437705645531248,0.017437705645531248,-0.004647911027870544,-0.004647911027870544
qwen3.5:9b,state_303,Gear_Small,gear,Gear_Large,gear,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Small/Gear_Large.json,0.9556387075694426,0.9556387075694426,0.9556387075694426,0.02024069338799826,0.02024069338799826,0.02024069338799826,A,qwen3.5-9b/responses/state_303/Gear_Small/Gear_Large.json,0.9755274060181831,0.9755274060181831,0.9755274060181831,0.017437705645531248,0.017437705645531248,0.017437705645531248,0.019888698448740527,0.019888698448740527
qwen3.5:9b,state_303,Waterproof_Male,Waterproof_Male,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Waterproof_Male/Gear_Large.json,0.023811906017784018,0.023811906017784018,0.023811906017784018,0.19375725558946538,0.19375725558946538,0.19375725558946538,B,qwen3.5-9b/responses/state_303/Waterproof_Male/Gear_Large.json,0.012017916776375676,0.012017916776375676,0.012017916776375676,0.36110800891440603,0.36110800891440603,0.36110800891440603,-0.011793989241408342,-0.011793989241408342
qwen3.5:9b,state_303,M12_Hex_Nut,hex_nut,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M12_Hex_Nut/Gear_Large.json,0.01656802308205836,0.01656802308205836,0.01656802308205836,0.17604718783045484,0.17604718783045484,0.17604718783045484,B,qwen3.5-9b/responses/state_303/M12_Hex_Nut/Gear_Large.json,0.006280208631457861,0.006280208631457861,0.006280208631457861,0.03651579277529257,0.03651579277529257,0.03651579277529257,-0.0102878144506005,-0.0102878144506005
qwen3.5:9b,state_303,M16_Hex_Nut,hex_nut,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M16_Hex_Nut/Gear_Large.json,0.007469833763052768,0.007469833763052768,0.007469833763052768,0.14240380306328257,0.14240380306328257,0.14240380306328257,B,qwen3.5-9b/responses/state_303/M16_Hex_Nut/Gear_Large.json,0.006280208631457861,0.006280208631457861,0.006280208631457861,0.03651579277529257,0.03651579277529257,0.03651579277529257,-0.0011896251315949074,-0.0011896251315949074
qwen3.5:9b,state_303,RGOCG16-50_16mm,round_pin,Gear_Large,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Gear_Large.json,0.7182934237336994,0.7182934237336994,0.7182934237336994,0.13065286940910636,0.13065286940910636,0.13065286940910636,B,qwen3.5-9b/responses/state_303/RGOCG16-50_16mm/Gear_Large.json,0.01860739963296222,0.01860739963296222,0.01860739963296222,0.2692947173849635,0.2692947173849635,0.2692947173849635,-0.6996860241007372,-0.6996860241007372
qwen3.5:9b,state_303,RGOCG12-50_12mm,round_pin,Gear_Large,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Gear_Large.json,0.6615365150208511,0.6615365150208511,0.6615365150208511,0.14068815064129742,0.14068815064129742,0.14068815064129742,B,qwen3.5-9b/responses/state_303/RGOCG12-50_12mm/Gear_Large.json,0.01860739963296222,0.01860739963296222,0.01860739963296222,0.2692947173849635,0.2692947173849635,0.2692947173849635,-0.6429291153878889,-0.6429291153878889
qwen3.5:9b,state_303,RGOCG8-50_8mm,round_pin,Gear_Large,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Gear_Large.json,0.7886490812909104,0.7886490812909104,0.7886490812909104,0.08220428967661883,0.08220428967661883,0.08220428967661883,B,qwen3.5-9b/responses/state_303/RGOCG8-50_8mm/Gear_Large.json,0.01860739963296222,0.01860739963296222,0.01860739963296222,0.2692947173849635,0.2692947173849635,0.2692947173849635,-0.7700416816579482,-0.7700416816579482
qwen3.5:9b,state_303,USB_Male,USB_Male,Gear_Large,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/USB_Male/Gear_Large.json,0.0036737315746443776,0.0036737315746443776,0.0036737315746443776,0.18654622884625371,0.18654622884625371,0.18654622884625371,B,qwen3.5-9b/responses/state_303/USB_Male/Gear_Large.json,0.003615856543813342,0.003615856543813342,0.003615856543813342,0.3765871318665189,0.3765871318665189,0.3765871318665189,-5.787503083103541e-05,-5.787503083103541e-05
qwen3.5:9b,state_303,DSUB_Male,DSUB_Male,Gear_Large,gear,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/DSUB_Male/Gear_Large.json,0.1109201123357697,0.1109201123357697,0.1109201123357697,0.44205142302547373,0.44205142302547373,0.44205142302547373,C,qwen3.5-9b/responses/state_303/DSUB_Male/Gear_Large.json,0.01450766711241719,0.01450766711241719,0.01450766711241719,0.8590551031356848,0.8590551031356848,0.8590551031356848,-0.09641244522335252,-0.09641244522335252
qwen3.5:9b,state_303,Gear_Large,gear,Gear_Medium,gear,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Large/Gear_Medium.json,0.9923310279163275,0.9923310279163275,0.9923310279163275,0.005414978089191459,0.005414978089191459,0.005414978089191459,A,qwen3.5-9b/responses/state_303/Gear_Large/Gear_Medium.json,0.9954925774761932,0.9954925774761932,0.9954925774761932,0.0038752488122302414,0.0038752488122302414,0.0038752488122302414,0.003161549559865695,0.003161549559865695
qwen3.5:9b,state_303,Gear_Medium,gear,Gear_Medium,gear,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Medium/Gear_Medium.json,0.9901540870833156,0.9901540870833156,0.9901540870833156,0.006986476181790831,0.006986476181790831,0.006986476181790831,A,qwen3.5-9b/responses/state_303/Gear_Medium/Gear_Medium.json,0.9954925774761932,0.9954925774761932,0.9954925774761932,0.0038752488122302414,0.0038752488122302414,0.0038752488122302414,0.005338490392877593,0.005338490392877593
qwen3.5:9b,state_303,Gear_Small,gear,Gear_Medium,gear,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Small/Gear_Medium.json,0.9889566299591677,0.9889566299591677,0.9889566299591677,0.007994610927012192,0.007994610927012192,0.007994610927012192,A,qwen3.5-9b/responses/state_303/Gear_Small/Gear_Medium.json,0.9954925774761932,0.9954925774761932,0.9954925774761932,0.0038752488122302414,0.0038752488122302414,0.0038752488122302414,0.006535947517025575,0.006535947517025575
qwen3.5:9b,state_303,Waterproof_Male,Waterproof_Male,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Waterproof_Male/Gear_Medium.json,0.022352416845963827,0.022352416845963827,0.022352416845963827,0.14320076656588449,0.14320076656588449,0.14320076656588449,B,qwen3.5-9b/responses/state_303/Waterproof_Male/Gear_Medium.json,0.009250370812047187,0.009250370812047187,0.009250370812047187,0.2341469367068417,0.2341469367068417,0.2341469367068417,-0.01310204603391664,-0.01310204603391664
qwen3.5:9b,state_303,M12_Hex_Nut,hex_nut,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M12_Hex_Nut/Gear_Medium.json,0.0183906650923199,0.0183906650923199,0.0183906650923199,0.2024054926299567,0.2024054926299567,0.2024054926299567,B,qwen3.5-9b/responses/state_303/M12_Hex_Nut/Gear_Medium.json,0.0034578589751835293,0.0034578589751835293,0.0034578589751835293,0.01647272102154157,0.01647272102154157,0.01647272102154157,-0.01493280611713637,-0.01493280611713637
qwen3.5:9b,state_303,M16_Hex_Nut,hex_nut,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M16_Hex_Nut/Gear_Medium.json,0.012551705915943017,0.012551705915943017,0.012551705915943017,0.17756679058668653,0.17756679058668653,0.17756679058668653,B,qwen3.5-9b/responses/state_303/M16_Hex_Nut/Gear_Medium.json,0.0034578589751835293,0.0034578589751835293,0.0034578589751835293,0.01647272102154157,0.01647272102154157,0.01647272102154157,-0.009093846940759489,-0.009093846940759489
qwen3.5:9b,state_303,RGOCG16-50_16mm,round_pin,Gear_Medium,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Gear_Medium.json,0.7134446515165541,0.7134446515165541,0.7134446515165541,0.15119497181348102,0.15119497181348102,0.15119497181348102,B,qwen3.5-9b/responses/state_303/RGOCG16-50_16mm/Gear_Medium.json,0.0053580403827655975,0.0053580403827655975,0.0053580403827655975,0.11911421766879295,0.11911421766879295,0.11911421766879295,-0.7080866111337886,-0.7080866111337886
qwen3.5:9b,state_303,RGOCG12-50_12mm,round_pin,Gear_Medium,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Gear_Medium.json,0.7095301105100289,0.7095301105100289,0.7095301105100289,0.15446649564613932,0.15446649564613932,0.15446649564613932,B,qwen3.5-9b/responses/state_303/RGOCG12-50_12mm/Gear_Medium.json,0.0053580403827655975,0.0053580403827655975,0.0053580403827655975,0.11911421766879295,0.11911421766879295,0.11911421766879295,-0.7041720701272633,-0.7041720701272633
qwen3.5:9b,state_303,RGOCG8-50_8mm,round_pin,Gear_Medium,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Gear_Medium.json,0.6816344241603188,0.6816344241603188,0.6816344241603188,0.13614756671888747,0.13614756671888747,0.13614756671888747,B,qwen3.5-9b/responses/state_303/RGOCG8-50_8mm/Gear_Medium.json,0.0053580403827655975,0.0053580403827655975,0.0053580403827655975,0.11911421766879295,0.11911421766879295,0.11911421766879295,-0.6762763837775533,-0.6762763837775533
qwen3.5:9b,state_303,USB_Male,USB_Male,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/USB_Male/Gear_Medium.json,0.0019282130701872074,0.0019282130701872074,0.0019282130701872074,0.0911995736188977,0.0911995736188977,0.0911995736188977,C,qwen3.5-9b/responses/state_303/USB_Male/Gear_Medium.json,0.00556014792619221,0.00556014792619221,0.00556014792619221,0.5005389961353721,0.5005389961353721,0.5005389961353721,0.003631934856005003,0.003631934856005003
qwen3.5:9b,state_303,DSUB_Male,DSUB_Male,Gear_Medium,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/DSUB_Male/Gear_Medium.json,0.055914787909239386,0.055914787909239386,0.055914787909239386,0.28888354120985943,0.28888354120985943,0.28888354120985943,C,qwen3.5-9b/responses/state_303/DSUB_Male/Gear_Medium.json,0.010047408864305047,0.010047408864305047,0.010047408864305047,0.580932376391019,0.580932376391019,0.580932376391019,-0.04586737904493434,-0.04586737904493434
qwen3.5:9b,state_303,Gear_Large,gear,Gear_Small,gear,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Large/Gear_Small.json,0.9868140216273397,0.9868140216273397,0.9868140216273397,0.00862945877568249,0.00862945877568249,0.00862945877568249,A,qwen3.5-9b/responses/state_303/Gear_Large/Gear_Small.json,0.9688466804837486,0.9688466804837486,0.9688466804837486,0.02145877476415801,0.02145877476415801,0.02145877476415801,-0.01796734114359111,-0.01796734114359111
qwen3.5:9b,state_303,Gear_Medium,gear,Gear_Small,gear,True,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Medium/Gear_Small.json,0.9859301447308553,0.9859301447308553,0.9859301447308553,0.00946242020035551,0.00946242020035551,0.00946242020035551,A,qwen3.5-9b/responses/state_303/Gear_Medium/Gear_Small.json,0.9688466804837486,0.9688466804837486,0.9688466804837486,0.02145877476415801,0.02145877476415801,0.02145877476415801,-0.017083464247106717,-0.017083464247106717
qwen3.5:9b,state_303,Gear_Small,gear,Gear_Small,gear,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Small/Gear_Small.json,0.9863972064164415,0.9863972064164415,0.9863972064164415,0.0084577977345642,0.0084577977345642,0.0084577977345642,A,qwen3.5-9b/responses/state_303/Gear_Small/Gear_Small.json,0.9688466804837486,0.9688466804837486,0.9688466804837486,0.02145877476415801,0.02145877476415801,0.02145877476415801,-0.017550525932692906,-0.017550525932692906
qwen3.5:9b,state_303,Waterproof_Male,Waterproof_Male,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Waterproof_Male/Gear_Small.json,0.06159776814082062,0.06159776814082062,0.06159776814082062,0.188261189509796,0.188261189509796,0.188261189509796,C,qwen3.5-9b/responses/state_303/Waterproof_Male/Gear_Small.json,0.05362943118438216,0.05362943118438216,0.05362943118438216,0.7830024344888821,0.7830024344888821,0.7830024344888821,-0.007968336956438463,-0.007968336956438463
qwen3.5:9b,state_303,M12_Hex_Nut,hex_nut,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M12_Hex_Nut/Gear_Small.json,0.05729838932328751,0.05729838932328751,0.05729838932328751,0.22588245702642953,0.22588245702642953,0.22588245702642953,B,qwen3.5-9b/responses/state_303/M12_Hex_Nut/Gear_Small.json,0.026642090192916905,0.026642090192916905,0.026642090192916905,0.03632295125895935,0.03632295125895935,0.03632295125895935,-0.030656299130370608,-0.030656299130370608
qwen3.5:9b,state_303,M16_Hex_Nut,hex_nut,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M16_Hex_Nut/Gear_Small.json,0.052168986058497915,0.052168986058497915,0.052168986058497915,0.22208333868909355,0.22208333868909355,0.22208333868909355,B,qwen3.5-9b/responses/state_303/M16_Hex_Nut/Gear_Small.json,0.026642090192916905,0.026642090192916905,0.026642090192916905,0.03632295125895935,0.03632295125895935,0.03632295125895935,-0.02552689586558101,-0.02552689586558101
qwen3.5:9b,state_303,RGOCG16-50_16mm,round_pin,Gear_Small,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Gear_Small.json,0.3930443263278558,0.3930443263278558,0.3930443263278558,0.2761822217284123,0.2761822217284123,0.2761822217284123,B,qwen3.5-9b/responses/state_303/RGOCG16-50_16mm/Gear_Small.json,0.014309789580018722,0.014309789580018722,0.014309789580018722,0.22275415201018695,0.22275415201018695,0.22275415201018695,-0.3787345367478371,-0.3787345367478371
qwen3.5:9b,state_303,RGOCG12-50_12mm,round_pin,Gear_Small,gear,False,False,False,C,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Gear_Small.json,0.3337753296585247,0.3337753296585247,0.3337753296585247,0.4018358395047681,0.4018358395047681,0.4018358395047681,B,qwen3.5-9b/responses/state_303/RGOCG12-50_12mm/Gear_Small.json,0.014309789580018722,0.014309789580018722,0.014309789580018722,0.22275415201018695,0.22275415201018695,0.22275415201018695,-0.31946554007850597,-0.31946554007850597
qwen3.5:9b,state_303,RGOCG8-50_8mm,round_pin,Gear_Small,gear,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Gear_Small.json,0.4311388665365388,0.4311388665365388,0.4311388665365388,0.3275455314463766,0.3275455314463766,0.3275455314463766,B,qwen3.5-9b/responses/state_303/RGOCG8-50_8mm/Gear_Small.json,0.014309789580018722,0.014309789580018722,0.014309789580018722,0.22275415201018695,0.22275415201018695,0.22275415201018695,-0.4168290769565201,-0.4168290769565201
qwen3.5:9b,state_303,USB_Male,USB_Male,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/USB_Male/Gear_Small.json,0.00532843439349893,0.00532843439349893,0.00532843439349893,0.1734791226955753,0.1734791226955753,0.1734791226955753,C,qwen3.5-9b/responses/state_303/USB_Male/Gear_Small.json,0.005584393612986177,0.005584393612986177,0.005584393612986177,0.5593674036869363,0.5593674036869363,0.5593674036869363,0.000255959219487247,0.000255959219487247
qwen3.5:9b,state_303,DSUB_Male,DSUB_Male,Gear_Small,gear,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/DSUB_Male/Gear_Small.json,0.08665964788888214,0.08665964788888214,0.08665964788888214,0.40365810073962427,0.40365810073962427,0.40365810073962427,C,qwen3.5-9b/responses/state_303/DSUB_Male/Gear_Small.json,0.017041235812679658,0.017041235812679658,0.017041235812679658,0.921687185539176,0.921687185539176,0.921687185539176,-0.06961841207620248,-0.06961841207620248
qwen3.5:9b,state_303,Gear_Large,gear,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Large/Waterproof_Male.json,0.3966918346732037,0.3966918346732037,0.3966918346732037,0.17856716399397146,0.17856716399397146,0.17856716399397146,C,qwen3.5-9b/responses/state_303/Gear_Large/Waterproof_Male.json,0.012085117473365553,0.012085117473365553,0.012085117473365553,0.5405010530073447,0.5405010530073447,0.5405010530073447,-0.38460671719983813,-0.38460671719983813
qwen3.5:9b,state_303,Gear_Medium,gear,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Medium/Waterproof_Male.json,0.436447078564425,0.436447078564425,0.436447078564425,0.18206386427370397,0.18206386427370397,0.18206386427370397,C,qwen3.5-9b/responses/state_303/Gear_Medium/Waterproof_Male.json,0.012085117473365553,0.012085117473365553,0.012085117473365553,0.5405010530073447,0.5405010530073447,0.5405010530073447,-0.42436196109105945,-0.42436196109105945
qwen3.5:9b,state_303,Gear_Small,gear,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Small/Waterproof_Male.json,0.2816073714641946,0.2816073714641946,0.2816073714641946,0.18618188120610446,0.18618188120610446,0.18618188120610446,C,qwen3.5-9b/responses/state_303/Gear_Small/Waterproof_Male.json,0.012085117473365553,0.012085117473365553,0.012085117473365553,0.5405010530073447,0.5405010530073447,0.5405010530073447,-0.2695222539908291,-0.2695222539908291
qwen3.5:9b,state_303,Waterproof_Male,Waterproof_Male,Waterproof_Male,Waterproof_Male,True,True,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Waterproof_Male/Waterproof_Male.json,0.9876156452125334,0.9876156452125334,0.9876156452125334,0.00891384992725948,0.00891384992725948,0.00891384992725948,A,qwen3.5-9b/responses/state_303/Waterproof_Male/Waterproof_Male.json,0.9933063387305981,0.9933063387305981,0.9933063387305981,0.005099228529397594,0.005099228529397594,0.005099228529397594,0.005690693518064727,0.005690693518064727
qwen3.5:9b,state_303,M12_Hex_Nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M12_Hex_Nut/Waterproof_Male.json,0.03199751014935554,0.03199751014935554,0.03199751014935554,0.28912542882349573,0.28912542882349573,0.28912542882349573,C,qwen3.5-9b/responses/state_303/M12_Hex_Nut/Waterproof_Male.json,0.021616870961491796,0.021616870961491796,0.021616870961491796,0.5889779379461731,0.5889779379461731,0.5889779379461731,-0.010380639187863746,-0.010380639187863746
qwen3.5:9b,state_303,M16_Hex_Nut,hex_nut,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/M16_Hex_Nut/Waterproof_Male.json,0.01930343739639837,0.01930343739639837,0.01930343739639837,0.33511632333749863,0.33511632333749863,0.33511632333749863,C,qwen3.5-9b/responses/state_303/M16_Hex_Nut/Waterproof_Male.json,0.021616870961491796,0.021616870961491796,0.021616870961491796,0.5889779379461731,0.5889779379461731,0.5889779379461731,0.002313433565093427,0.002313433565093427
qwen3.5:9b,state_303,RGOCG16-50_16mm,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG16-50_16mm/Waterproof_Male.json,0.8135418241608151,0.8135418241608151,0.8135418241608151,0.08411513436950545,0.08411513436950545,0.08411513436950545,C,qwen3.5-9b/responses/state_303/RGOCG16-50_16mm/Waterproof_Male.json,0.032649879933526214,0.032649879933526214,0.032649879933526214,0.5887858351243208,0.5887858351243208,0.5887858351243208,-0.7808919442272889,-0.7808919442272889
qwen3.5:9b,state_303,RGOCG12-50_12mm,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG12-50_12mm/Waterproof_Male.json,0.8198272551357725,0.8198272551357725,0.8198272551357725,0.08511479403927165,0.08511479403927165,0.08511479403927165,C,qwen3.5-9b/responses/state_303/RGOCG12-50_12mm/Waterproof_Male.json,0.032649879933526214,0.032649879933526214,0.032649879933526214,0.5887858351243208,0.5887858351243208,0.5887858351243208,-0.7871773752022463,-0.7871773752022463
qwen3.5:9b,state_303,RGOCG8-50_8mm,round_pin,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/RGOCG8-50_8mm/Waterproof_Male.json,0.8038825992551395,0.8038825992551395,0.8038825992551395,0.09667215848536975,0.09667215848536975,0.09667215848536975,C,qwen3.5-9b/responses/state_303/RGOCG8-50_8mm/Waterproof_Male.json,0.032649879933526214,0.032649879933526214,0.032649879933526214,0.5887858351243208,0.5887858351243208,0.5887858351243208,-0.7712327193216133,-0.7712327193216133
qwen3.5:9b,state_303,USB_Male,USB_Male,Waterproof_Male,Waterproof_Male,False,False,False,B,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/USB_Male/Waterproof_Male.json,0.1288780790853547,0.1288780790853547,0.1288780790853547,0.21735580661493623,0.21735580661493623,0.21735580661493623,C,qwen3.5-9b/responses/state_303/USB_Male/Waterproof_Male.json,0.022880290630447664,0.022880290630447664,0.022880290630447664,0.5784409034383592,0.5784409034383592,0.5784409034383592,-0.10599778845490704,-0.10599778845490704
qwen3.5:9b,state_303,DSUB_Male,DSUB_Male,Waterproof_Male,Waterproof_Male,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/DSUB_Male/Waterproof_Male.json,0.4370324797825765,0.4370324797825765,0.4370324797825765,0.1554054793917613,0.1554054793917613,0.1554054793917613,A,qwen3.5-9b/responses/state_303/DSUB_Male/Waterproof_Male.json,0.5195684453130878,0.5195684453130878,0.5195684453130878,0.33272682573058554,0.33272682573058554,0.33272682573058554,0.08253596553051129,0.08253596553051129
qwen3.5:9b,state_303,Gear_Large,gear,M12_Hex_Nut,hex_nut,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Large/M12_Hex_Nut.json,0.9775283937483789,0.9775283937483789,0.9775283937483789,0.016947082109046177,0.016947082109046177,0.016947082109046177,A,qwen3.5-9b/responses/state_303/Gear_Large/M12_Hex_Nut.json,0.9352989204445218,0.9352989204445218,0.9352989204445218,0.048434157433660516,0.048434157433660516,0.048434157433660516,-0.04222947330385707,-0.04222947330385707
qwen3.5:9b,state_303,Gear_Medium,gear,M12_Hex_Nut,hex_nut,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Medium/M12_Hex_Nut.json,0.9696189764571796,0.9696189764571796,0.9696189764571796,0.020912752967756004,0.020912752967756004,0.020912752967756004,A,qwen3.5-9b/responses/state_303/Gear_Medium/M12_Hex_Nut.json,0.9352989204445218,0.9352989204445218,0.9352989204445218,0.048434157433660516,0.048434157433660516,0.048434157433660516,-0.03432005601265786,-0.03432005601265786
qwen3.5:9b,state_303,Gear_Small,gear,M12_Hex_Nut,hex_nut,False,False,False,A,../vlm_four_scene_20260925/raw/qwen3.5-9b/state_303/Gear_Small/M12_Hex_Nut.json,0.9669231161357305,0.9669231161357305,0.9669231161357305,0.022739027191727032,0.022739027191727032,0.022739027191727032,A,qwen3.5-9b/responses/state_303/Gear_Small/M12_Hex_Nut.json,0.9352989204445218,0.9352989204445218,0.9352989204445218,0.048434157433660516,0.048434157433660516,0.048434157433660516,-0.03162419569120867,-0.03162419569120867
