sample_id,partition,task_index,initial_state_index,target_description,provider,model,predicted_object_id,ground_truth_object_id,correct,raw_log_probability,raw_association_likelihood,association_score,score_type,candidate_scores,association_margin,score_unavailable_reason
task_02_salad_dressing_state_44,test,2,44,salad dressing,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,-1.9361264946837764e-07,0.9999998063873693,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_02_salad_dressing_state_45,test,2,45,salad dressing,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,0.9999999921609452,candidate_normalized,"{""object_001"":1.8189616498325501e-09,""object_002"":6.691585952526833e-10,""object_003"":0.9999999921609452,""object_004"":4.944450399403706e-09,""object_005"":7.99195972722164e-11,""object_006"":7.99195972722164e-11,""object_007"":1.9171714740012019e-10,""none"":5.492788237048656e-11}",0.9999999872164947,
task_02_salad_dressing_state_46,test,2,46,salad dressing,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_02_salad_dressing_state_47,test,2,47,salad dressing,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_02_salad_dressing_state_48,test,2,48,salad dressing,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_02_salad_dressing_state_49,test,2,49,salad dressing,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_00,calibration,3,0,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_01,calibration,3,1,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,-1.5048530030981055e-06,0.9999984951481292,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_02,calibration,3,2,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_03,calibration,3,3,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_04,calibration,3,4,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,-0.0019286326132714748,0.998073226003552,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_05,calibration,3,5,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_06,calibration,3,6,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_07,calibration,3,7,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_08,calibration,3,8,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_09,calibration,3,9,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_10,calibration,3,10,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_11,calibration,3,11,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_12,calibration,3,12,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_13,calibration,3,13,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_14,calibration,3,14,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_15,calibration,3,15,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_16,calibration,3,16,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_17,calibration,3,17,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_18,calibration,3,18,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_19,calibration,3,19,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_20,calibration,3,20,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_21,calibration,3,21,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_22,calibration,3,22,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_23,calibration,3,23,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_24,calibration,3,24,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_25,calibration,3,25,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_26,calibration,3,26,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_27,calibration,3,27,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_28,calibration,3,28,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_29,calibration,3,29,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_30,validation,3,30,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,-3.128163257315464e-07,0.9999996871837232,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_31,validation,3,31,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_32,validation,3,32,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_33,validation,3,33,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_34,validation,3,34,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,-5.512236498361744e-07,0.999999448776502,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_35,validation,3,35,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_36,validation,3,36,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_37,validation,3,37,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_38,validation,3,38,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_39,validation,3,39,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_40,test,3,40,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_41,test,3,41,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_42,test,3,42,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_43,test,3,43,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_44,test,3,44,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_45,test,3,45,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_46,test,3,46,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_47,test,3,47,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_48,test,3,48,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_03_bbq_sauce_state_49,test,3,49,bbq sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_005,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_00,calibration,4,0,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_01,calibration,4,1,ketchup,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999928207404,candidate_normalized,"{""object_001"":6.348800064760641e-09,""object_002"":0.9999999928207404,""object_003"":5.211412445792858e-10,""object_004"":1.6918979089486633e-10,""object_005"":5.7893562819665734e-12,""object_006"":1.0261879548810579e-10,""object_007"":1.3887943752782828e-11,""none"":1.783247276410289e-11}",0.9999999864719403,
task_04_ketchup_state_02,calibration,4,2,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_03,calibration,4,3,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_04,calibration,4,4,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_05,calibration,4,5,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_06,calibration,4,6,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_07,calibration,4,7,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_08,calibration,4,8,ketchup,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_09,calibration,4,9,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_10,calibration,4,10,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_11,calibration,4,11,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_12,calibration,4,12,ketchup,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,0.9999999980805667,candidate_normalized,"{""object_001"":1.2501528625337975e-09,""object_002"":0.9999999980805667,""object_003"":5.905303980744017e-10,""object_004"":4.277787855784945e-11,""object_005"":2.1297851643918315e-12,""object_006"":2.289734838588638e-11,""object_007"":3.5114221025543818e-12,""none"":7.43368064944174e-12}",0.9999999968304139,
task_04_ketchup_state_13,calibration,4,13,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_14,calibration,4,14,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_15,calibration,4,15,ketchup,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_16,calibration,4,16,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_17,calibration,4,17,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_18,calibration,4,18,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_19,calibration,4,19,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_20,calibration,4,20,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_21,calibration,4,21,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_22,calibration,4,22,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_23,calibration,4,23,ketchup,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_24,calibration,4,24,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_25,calibration,4,25,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_26,calibration,4,26,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_27,calibration,4,27,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_28,calibration,4,28,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_29,calibration,4,29,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_30,validation,4,30,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_31,validation,4,31,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_32,validation,4,32,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_33,validation,4,33,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_34,validation,4,34,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_35,validation,4,35,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_36,validation,4,36,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_37,validation,4,37,ketchup,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_38,validation,4,38,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_39,validation,4,39,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_40,test,4,40,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_41,test,4,41,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_42,test,4,42,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_43,test,4,43,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_44,test,4,44,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_45,test,4,45,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_46,test,4,46,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_47,test,4,47,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_48,test,4,48,ketchup,openai,gpt-4.1-mini-2025-04-14,object_002,object_002,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_04_ketchup_state_49,test,4,49,ketchup,openai,gpt-4.1-mini-2025-04-14,object_003,object_003,True,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_00,calibration,5,0,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.00023858259373810142,0.9997614458648256,0.9997614753124702,candidate_normalized,"{""object_001"":2.7529885732054277e-05,""object_002"":1.3706323031012683e-06,""object_003"":1.2498548786044981e-09,""object_004"":0.0002034198705464056,""object_005"":6.142747812261244e-06,""object_006"":0.9997614753124702,""object_007"":6.022138052345847e-08,""none"":7.99005492079547e-11}",0.9995580554419238,
task_05_tomato_sauce_state_01,calibration,5,1,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.023274015635252,0.9769947352582931,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_02,calibration,5,2,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.0007099286303855479,0.9992903233093213,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_03,calibration,5,3,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_005,object_003,False,-0.038048259913921356,0.9626664815686116,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_04,calibration,5,4,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-2.534558552724775e-05,0.9999746547356694,0.999974775387965,candidate_normalized,"{""object_001"":1.0467143512999785e-08,""object_002"":1.0467341608991472e-08,""object_003"":1.783203289425293e-11,""object_004"":3.2241071808785006e-08,""object_005"":2.1444859842538753e-05,""object_006"":0.999974775387965,""object_007"":3.726557663484062e-06,""none"":1.1399637238972453e-12}",0.9999533305281224,
task_05_tomato_sauce_state_05,calibration,5,5,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,0.0,1.0,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_06,calibration,5,6,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.001677079708315432,0.9983243258040301,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_07,calibration,5,7,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_001,object_003,False,-0.15455035865306854,0.8568003437443986,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_08,calibration,5,8,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_001,object_003,False,-2.935296834039036e-06,0.999997064707474,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_09,calibration,5,9,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.03804344683885574,0.962671114965801,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_10,calibration,5,10,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-0.2014138251543045,0.817574028840271,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
task_05_tomato_sauce_state_11,calibration,5,11,tomato sauce,openai,gpt-4.1-mini-2025-04-14,object_006,object_003,False,-5.319370302458992e-06,0.9999946806438453,,candidate_normalized,,,Candidate-normalized score requires returned log probabilities for every valid candidate label and NONE.
